date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,baseline_usd,price_index,is_basket_item
2013-02-15,Baalbek-El Hermel,El Hermel,Hermel,1695,34.4,36.39,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,1850.0,1.23,1.7433116883116881,70.55536931500727,False
2013-02-15,Baalbek-El Hermel,El Hermel,Hermel,1695,34.4,36.39,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1777.78,1.19,1.2923497267759563,92.08033826638477,False
2013-02-15,Bekaa,Rachiaya,Rashaya,1703,33.53,35.87,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,6750.0,4.5,3.501741935483871,128.50747093612395,True
2013-02-15,Bekaa,Rachiaya,Rashaya,1703,33.53,35.87,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,1734.38,1.16,1.7433116883116881,66.540023093828,False
2013-02-15,Bekaa,Rachiaya,Rashaya,1703,33.53,35.87,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,13375.0,8.92,7.084666666666666,125.9057118660017,True
2013-02-15,Bekaa,West Bekaa,West Beqaa,1707,33.63,35.76,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1988.46,1.33,1.4978538812785387,88.79370789257082,False
2013-02-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,6522.58,4.35,3.501741935483871,124.22388857158649,True
2013-02-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1712.9,1.14,1.2923497267759563,88.21141649048624,False
2013-02-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2161.29,1.44,1.4978538812785387,96.13754839496387,False
2013-02-15,Mount Lebanon,El Meten,El Metn,1693,33.92,35.72,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,7000.0,4.67,3.501741935483871,133.3621976159331,True
2013-02-15,Mount Lebanon,El Meten,El Metn,1693,33.92,35.72,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2000.0,1.33,1.4978538812785387,88.79370789257082,False
2013-02-15,Mount Lebanon,El Meten,El Metn,1693,33.92,35.72,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,17340.0,11.56,7.084666666666666,163.16928578149995,True
2013-02-15,North,El Minieh-Danieh,Minieh-Dannieh,1701,34.38,36.07,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,2104.38,1.4,1.7433116883116881,80.3069244235855,False
2013-02-15,North,El Minieh-Danieh,Minieh-Dannieh,1701,34.38,36.07,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1750.0,1.17,1.2923497267759563,90.53276955602536,False
2013-02-15,North,El Minieh-Danieh,Minieh-Dannieh,1701,34.38,36.07,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2000.0,1.33,1.4978538812785387,88.79370789257082,False
2013-02-15,North,El Minieh-Danieh,Minieh-Dannieh,1701,34.38,36.07,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,13650.0,9.1,7.084666666666666,128.44641008751293,True
2013-02-15,North,Tripoli,North,1705,34.44,35.83,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,7277.72,4.85,3.501741935483871,138.50249645337806,True
2013-02-15,North,Tripoli,North,1705,34.44,35.83,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1948.56,1.3,1.4978538812785387,86.79084230100906,False
2013-02-15,North,Zgharta,Zgharta,1709,34.4,35.9,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,6500.0,4.33,3.501741935483871,123.65274425631483,True
2013-02-15,North,Zgharta,Zgharta,1709,34.4,35.9,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1750.0,1.17,1.2923497267759563,90.53276955602536,False
2013-02-15,North,Zgharta,Zgharta,1709,34.4,35.9,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2000.0,1.33,1.4978538812785387,88.79370789257082,False
2013-02-15,North,Zgharta,Zgharta,1709,34.4,35.9,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,16000.0,10.67,7.084666666666666,150.6069445751388,True
2013-02-15,South,Saida,South,1704,33.56,35.38,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,6531.25,4.35,3.501741935483871,124.22388857158649,True
2013-02-15,South,Saida,South,1704,33.56,35.38,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,2143.75,1.43,1.2923497267759563,110.65116279069767,False
2013-02-15,South,Saida,South,1704,33.56,35.38,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2571.43,1.71,1.4978538812785387,114.1633387190196,False
2013-02-15,South,Sour,Sour,1706,33.27,35.2,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,7400.0,4.93,3.501741935483871,140.7870737144647,True
2013-02-15,South,Sour,Sour,1706,33.27,35.2,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,2083.33,1.39,1.2923497267759563,107.55602536997885,False
2013-02-15,South,Sour,Sour,1706,33.27,35.2,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2616.67,1.74,1.4978538812785387,116.16620431058135,False
2013-02-15,South,Sour,Sour,1706,33.27,35.2,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,12805.56,8.54,7.084666666666666,120.54201562058905,True
2013-03-15,Akkar,Akkar,Akkar,1684,34.53,36.08,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,1993.62,1.33,1.7433116883116881,76.29157820240624,False
2013-03-15,Akkar,Akkar,Akkar,1684,34.53,36.08,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,15984.87,10.64,7.084666666666666,150.1834948715536,True
2013-03-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,6480.77,4.31,3.501741935483871,123.08159994104315,True
2013-03-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,1834.17,1.22,1.7433116883116881,69.98174842626737,False
2013-03-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1772.12,1.18,1.2923497267759563,91.30655391120507,False
2013-03-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1993.08,1.33,1.4978538812785387,88.79370789257082,False
2013-03-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,13536.54,9.01,7.084666666666666,127.17606097675731,True
2013-03-15,Baalbek-El Hermel,El Hermel,Hermel,1695,34.4,36.39,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,1850.0,1.23,1.7433116883116881,70.55536931500727,False
2013-03-15,Baalbek-El Hermel,El Hermel,Hermel,1695,34.4,36.39,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,2300.0,1.53,1.2923497267759563,118.38900634249472,False
2013-03-15,Baalbek-El Hermel,El Hermel,Hermel,1695,34.4,36.39,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,12100.0,8.06,7.084666666666666,113.76682036322576,True
2013-03-15,Bekaa,Rachiaya,Rashaya,1703,33.53,35.87,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,7000.0,4.66,3.501741935483871,133.07662545829726,True
2013-03-15,Bekaa,Rachiaya,Rashaya,1703,33.53,35.87,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,1618.75,1.08,1.7433116883116881,61.95105598390883,False
2013-03-15,Bekaa,Rachiaya,Rashaya,1703,33.53,35.87,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1416.67,0.94,1.2923497267759563,72.73572938689217,False
2013-03-15,Bekaa,Rachiaya,Rashaya,1703,33.53,35.87,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2083.33,1.39,1.4978538812785387,92.7994390756943,False
2013-03-15,Bekaa,Rachiaya,Rashaya,1703,33.53,35.87,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,12500.0,8.32,7.084666666666666,117.43671779429756,True
2013-03-15,Bekaa,West Bekaa,West Beqaa,1707,33.63,35.76,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,6636.36,4.42,3.501741935483871,126.22289367503731,True
2013-03-15,Bekaa,West Bekaa,West Beqaa,1707,33.63,35.76,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,1786.93,1.19,1.7433116883116881,68.26088576004769,False
2013-03-15,Bekaa,West Bekaa,West Beqaa,1707,33.63,35.76,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1568.18,1.04,1.2923497267759563,80.47357293868922,False
2013-03-15,Bekaa,West Bekaa,West Beqaa,1707,33.63,35.76,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1981.82,1.32,1.4978538812785387,88.1260860287169,False
2013-03-15,Bekaa,West Bekaa,West Beqaa,1707,33.63,35.76,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,12909.09,8.59,7.084666666666666,121.24776512656442,True
2013-03-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,6681.03,4.45,3.501741935483871,127.07961014794482,True
2013-03-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1525.86,1.02,1.2923497267759563,78.92600422832982,False
2013-03-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1991.38,1.33,1.4978538812785387,88.79370789257082,False
2013-03-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,7000.0,4.66,3.501741935483871,133.07662545829726,True
2013-03-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,1688.12,1.12,1.7433116883116881,64.24553953886841,False
2013-03-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1700.0,1.13,1.2923497267759563,87.43763213530654,False
2013-03-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2000.0,1.33,1.4978538812785387,88.79370789257082,False
2013-03-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,7000.0,4.66,3.501741935483871,133.07662545829726,True
2013-03-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,1817.62,1.21,1.7433116883116881,69.40812753752748,False
2013-03-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1775.0,1.18,1.2923497267759563,91.30655391120507,False
2013-03-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1975.0,1.31,1.4978538812785387,87.45846416486299,False
2013-03-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,17607.5,11.72,7.084666666666666,165.4276842006211,True
2013-03-15,Mount Lebanon,El Meten,El Metn,1693,33.92,35.72,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,2033.33,1.35,1.2923497267759563,104.46088794926006,False
2013-03-15,Mount Lebanon,El Meten,El Metn,1693,33.92,35.72,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2000.0,1.33,1.4978538812785387,88.79370789257082,False
2013-03-15,Mount Lebanon,El Meten,El Metn,1693,33.92,35.72,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,16700.0,11.12,7.084666666666666,156.9586901289169,True
2013-03-15,North,El Minieh-Danieh,Minieh-Dannieh,1701,34.38,36.07,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,2104.38,1.4,1.7433116883116881,80.3069244235855,False
2013-03-15,North,El Minieh-Danieh,Minieh-Dannieh,1701,34.38,36.07,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1750.0,1.17,1.2923497267759563,90.53276955602536,False
2013-03-15,North,El Minieh-Danieh,Minieh-Dannieh,1701,34.38,36.07,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,16650.0,11.09,7.084666666666666,156.53524042533172,True
2013-03-15,North,Tripoli,North,1705,34.44,35.83,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,7077.78,4.71,3.501741935483871,134.5044862464764,True
2013-03-15,North,Tripoli,North,1705,34.44,35.83,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,2020.3,1.35,1.7433116883116881,77.43881997988603,False
2013-03-15,North,Tripoli,North,1705,34.44,35.83,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1792.78,1.19,1.2923497267759563,92.08033826638477,False
2013-03-15,North,Zgharta,Zgharta,1709,34.4,35.9,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,2312.5,1.54,1.7433116883116881,88.33761686594407,False
2013-03-15,North,Zgharta,Zgharta,1709,34.4,35.9,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2000.0,1.33,1.4978538812785387,88.79370789257082,False
2013-03-15,South,Jezzine,Jezzine,1697,33.54,35.59,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1700.0,1.13,1.2923497267759563,87.43763213530654,False
2013-03-15,South,Jezzine,Jezzine,1697,33.54,35.59,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,18000.0,11.98,7.084666666666666,169.0975816316929,True
2013-03-15,South,Saida,South,1704,33.56,35.38,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,6464.29,4.3,3.501741935483871,122.79602778340734,True
2013-03-15,South,Saida,South,1704,33.56,35.38,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2571.43,1.71,1.4978538812785387,114.1633387190196,False
2013-03-15,South,Sour,Sour,1706,33.27,35.2,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,7350.0,4.89,3.501741935483871,139.64478508392136,True
2013-03-15,South,Sour,Sour,1706,33.27,35.2,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1850.0,1.23,1.2923497267759563,95.1754756871036,False
2013-03-15,South,Sour,Sour,1706,33.27,35.2,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,14250.0,9.49,7.084666666666666,133.95125623412065,True
2013-04-15,Akkar,Akkar,Akkar,1684,34.53,36.08,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,5927.08,3.95,3.501741935483871,112.80100226615326,True
2013-04-15,Akkar,Akkar,Akkar,1684,34.53,36.08,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,2008.41,1.34,1.7433116883116881,76.86519909114614,False
2013-04-15,Akkar,Akkar,Akkar,1684,34.53,36.08,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1744.58,1.16,1.2923497267759563,89.75898520084567,False
2013-04-15,Akkar,Akkar,Akkar,1684,34.53,36.08,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1989.17,1.33,1.4978538812785387,88.79370789257082,False
2013-04-15,Akkar,Akkar,Akkar,1684,34.53,36.08,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,15909.04,10.6,7.084666666666666,149.61889526677334,True
2013-04-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,1778.75,1.19,1.7433116883116881,68.26088576004769,False
2013-04-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1720.41,1.15,1.2923497267759563,88.98520084566596,False
2013-04-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1986.76,1.32,1.4978538812785387,88.1260860287169,False
2013-04-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,13452.7,8.96,7.084666666666666,126.47031147078198,True
2013-04-15,Baalbek-El Hermel,El Hermel,Hermel,1695,34.4,36.39,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,1798.61,1.2,1.7433116883116881,68.83450664878758,False
2013-04-15,Baalbek-El Hermel,El Hermel,Hermel,1695,34.4,36.39,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1777.78,1.18,1.2923497267759563,91.30655391120507,False
2013-04-15,Baalbek-El Hermel,El Hermel,Hermel,1695,34.4,36.39,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2055.56,1.37,1.4978538812785387,91.46419534798648,False
2013-04-15,Baalbek-El Hermel,El Hermel,Hermel,1695,34.4,36.39,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,12972.22,8.64,7.084666666666666,121.95351463253978,True
2013-04-15,Bekaa,Rachiaya,Rashaya,1703,33.53,35.87,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,6800.0,4.53,3.501741935483871,129.36418740903147,True
2013-04-15,Bekaa,West Bekaa,West Beqaa,1707,33.63,35.76,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1446.43,0.96,1.2923497267759563,74.28329809725159,False
2013-04-15,Bekaa,West Bekaa,West Beqaa,1707,33.63,35.76,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2000.0,1.33,1.4978538812785387,88.79370789257082,False
2013-04-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1542.86,1.03,1.2923497267759563,79.69978858350952,False
2013-04-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,1992.86,1.33,1.4978538812785387,88.79370789257082,False
